t,Position q,Velocity,Potential V
3.3033033033033035,-0.11571336022820242,-0.6977384708903172,0.006694790867650869
3.3133133133133135,-0.12268477364720978,-0.6951390505924209,0.00752577684243355
3.3233233233233235,-0.12962984078707138,-0.6924745504261026,0.008401947811240738
3.3333333333333335,-0.13654791219254878,-0.6897453699325948,0.009322666162072005
3.3433433433433435,-0.143438342436588,-0.6869519143932422,0.010287279040477942
3.3533533533533535,-0.15030049017751634,-0.6840945947770489,0.011295118673800843
3.3633633633633635,-0.15713371821571093,-0.6811738276877525,0.012345502700147223
3.3733733733733735,-0.16393739354973602,-0.6781900353104369,0.013437734501940515
3.3833833833833835,-0.17071088743194296,-0.6751436453576859,0.014571103543900751
3.3933933933933935,-0.1774535754235293,-0.6720350910152872,0.0157448857152971
3.4034034034034035,-0.18416483744905193,-0.6688648108874903,0.01695834367631786
3.4134134134134135,-0.19084405785039002,-0.6656332489418261,0.018210727208401507
3.4234234234234235,-0.1974906254401538,-0.6623408544534961,0.01950127356837156
3.4334334334334335,-0.20410393355453404,-0.6589880819493351,0.020829207846216825
3.4434434434434436,-0.21068338010558893,-0.6555753911513544,0.022193743326358033
3.4534534534534536,-0.21722836763296335,-0.6521032469198741,0.02359408185224094
3.4634634634634636,-0.22373830335503722,-0.6485721191962488,0.02502941419409533
3.4734734734734736,-0.23021259921949838,-0.6449824829451949,0.026498920419698695
3.4834834834834836,-0.23665067195333617,-0.6413348180967238,0.028001770267982763
3.4934934934934936,-0.24305194311225173,-0.6376296094876909,0.029537123525320626
3.5035035035035036,-0.24941583912948168,-0.633867346802965,0.031104130404331742
3.5135135135135136,-0.2557417913640306,-0.630048524516225,0.03270193192504167
3.5235235235235236,-0.2620292361483092,-0.6261736418303899,0.03432966029823319
3.5335335335335336,-0.26827761483517454,-0.6222432026176925,0.03598643931082513
3.5435435435435436,-0.2744863738443684,-0.6182577153593978,0.03767138471311519
3.5535535535535536,-0.2806549647083506,-0.6142176930851775,0.039383604607722764
3.5635635635635636,-0.28678284411752397,-0.6101236533121471,0.04112219984006803
3.5735735735735736,-0.29286947396484664,-0.6059761179835678,0.04288626439022299
3.5835835835835836,-0.2989143213898303,-0.6017756134072276,0.04467488576597139
3.5935935935935936,-0.30491685882191916,-0.5975226701935012,0.046487145396913086
3.6036036036036037,-0.3108765640232473,-0.5932178231931008,0.04832211902945009
3.6136136136136137,-0.31679292013077215,-0.5888616114345209,0.05017887712249089
3.6236236236236237,-0.32266541569777957,-0.5844545780611878,0.05205648524371045
3.6336336336336337,-0.32849354473475834,-0.5799972702683178,0.05395400446620334
3.6436436436436437,-0.33427680674964183,-0.575490239239491,0.05587049176536869
3.6536536536536537,-0.3400147067874128,-0.5709340400829513,0.05780500041586515
3.6636636636636637,-0.3457067554690692,-0.5663292317676342,0.05975658038847541
3.6736736736736737,-0.3513524690299487,-0.5616763770589344,0.06172427874672053
3.6836836836836837,-0.35695136935740873,-0.5569760424542165,0.06370714004306462
3.6936936936936937,-0.3625029840278593,-0.5522287981180791,0.06570420671455121
3.7037037037037037,-0.36800684634314773,-0.5474352178173753,0.06771451947771458
3.7137137137137137,-0.37346249536629056,-0.5425958788560009,0.0697371177226083
3.7237237237237237,-0.3788694759565522,-0.537711362009455,0.07177103990579624
3.7337337337337337,-0.3842273388038671,-0.5327822514591799,0.07381532394215085
3.7437437437437437,-0.3895356404626041,-0.5278091347266884,0.07586900759530557
3.7537537537537538,-0.3947939433846695,-0.5227926026074851,0.07793112886660881
3.7637637637637638,-0.40000181595194906,-0.5177332491047886,0.08000072638242846
3.7737737737737738,-0.4051588325080836,-0.5126316713630631,0.08207683977965667
3.7837837837837838,-0.41026457338958044,-0.5074884696013636,0.08415851008926722
3.793793793793794,-0.41531862495625516,-0.5023042470465049,0.08624478011777727
3.803803803803804,-0.42032057962100405,-0.49707960986605926,0.0883346948264684
3.813813813813814,-0.4252700358789057,-0.49181516710119183,0.09042730170822288
3.823823823823824,-0.4301665983356483,-0.48651153059933894,0.09252165116183149
3.833833833833834,-0.4350098777352829,-0.4811693149467373,0.09461679686363288
3.843843843843844,-0.439799490987301,-0.4757891374008126,0.09671179613634452
3.853853853853854,-0.4445350611930337,-0.47037161782243114,0.09880571031494711
3.863863863863864,-0.4492162176713727,-0.4649173786080258,0.10089760510948706
3.873873873873874,-0.45384259598381166,-0.4594270446215997,0.10298655096466265
3.883883883883884,-0.45841383795880464,-0.45390124312661784,0.10507162341606059
3.893893893893894,-0.46292959171544473,-0.44834060371779144,0.10715190344291418
3.903903903903904,-0.467389511686457,-0.4427457582527631,0.10922647781725235
3.913913913913914,-0.4717932586405087,-0.4371173407837004,0.11129443944931497
3.923923923923924,-0.47614049970383365,-0.43145598748880354,0.1133548877291082
3.933933933933934,-0.48043090838117053,-0.4257623366037363,0.11540692886397834
3.943943943943944,-0.4846641645760149,-0.4200370283529844,0.11744967621208323
3.953953953953954,-0.4888399546101832,-0.41428070488115143,0.11948225061164298
3.963963963963964,-0.49295797124268953,-0.40849401018419834,0.12150378070585416
3.973973973973974,-0.4970179136879324,-0.4026775900406312,0.12351340326335251
3.983983983983984,-0.5010194876331951,-0.39683209194264907,0.1255102634941147
3.993993993993994,-0.5049624052554532,-0.3909581650272542,0.1274935153606863
4.004004004004004,-0.5088463852374955,-0.38505646000733473,0.12946232188463283
4.014014014014014,-0.5126711527833525,-0.3791276291027264,0.1314158554481058
4.024024024024024,-0.5164364396330372,-0.3731723259712578,0.13335329809042384
4.034034034034034,-0.5201419840765932,-0.3671912056397905,0.13527384179956745
4.044044044044044,-0.5237875309674538,-0.3611849244352569,0.13717668879849068
4.054054054054054,-0.527372831735111,-0.3551541399157061,0.13906105182615483
4.064064064064064,-0.5308976443970934,-0.34909951080136153,0.14092615441319134
4.074074074074074,-0.5343617335702552,-0.3430216969057005,0.1427712311521042
4.084084084084084,-0.5377648704813739,-0.3369213590665601,0.14459552796192443
4.094094094094094,-0.5411068329770609,-0.33079915907727775,0.14639830234723242
4.104104104104104,-0.5443874055329798,-0.3246557596178727,0.1481788236514645
4.114114114114114,-0.5476063792623797,-0.31849182418627564,0.14993637330442658
4.124124124124124,-0.5507635519239371,-0.3123080170296128,0.15167024506393567
4.134134134134134,-0.5538587279289126,-0.30610500307555255,0.1533797452515166
4.1441441441441444,-0.5568917183476189,-0.2998834478637196,0.15506419298208182
4.1541541541541545,-0.5598623409152047,-0.29364401747718505,0.15672292038752644
4.1641641641641645,-0.5627704200367512,-0.28738737847403817,0.15835527283417067
4.1741741741741745,-0.5656157867916849,-0.28111419781904756,0.15996060913398838
4.1841841841841845,-0.5683982789375074,-0.2748251428154169,0.16153830174956021
4.1941941941941945,-0.5711177409128414,-0.26852088103664445,0.16308773699269372
